,Board Name,Board Type,School Name,School Type,School Special Condition Code,School Level,School Language,Grade Range,City,Province,Enrolment,Percentage of Students Whose First Language Is Not English,Percentage of Students Whose First Language Is Not French,Percentage of Students Who Are New to Canada from a Non-English Speaking Country,Percentage of Students Who Are New to Canada from a Non-French Speaking Country,Percentage of Students Receiving Special Education Services,Percentage of Students Identified as Gifted,Percentage of Grade 3 Students Achieving the Provincial Standard in Reading,Change in Grade 3 Reading Achievement Over Three Years,Percentage of Grade 3 Students Achieving the Provincial Standard in Writing,Change in Grade 3 Writing Achievement Over Three Years,Percentage of Grade 3 Students Achieving the Provincial Standard in Mathematics,Change in Grade 3 Mathematics Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Reading,Change in Grade 6 Reading Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Writing,Change in Grade 6 Writing Achievement Over Three Years,Percentage of Grade 6 Students Achieving the Provincial Standard in Mathematics,Change in Grade 6 Mathematics Achievement Over Three Years,Percentage of School-Aged Children Who Live in Low-Income Households,"Percentage of Students Whose Parents Have No Degree, Diploma or Certificate"
4526,Wellington CDSB,Cath Dist Sch Brd (E/F),St Paul Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Guelph,Ontario,345,0.1,1.0,0.0,0.0,0.15,0.0,0.92,1,0.94,5,0.86,-5,0.87,-1,0.92,-2,0.68,-8,0.05,0.0
4527,Wellington CDSB,Cath Dist Sch Brd (E/F),St Peter Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Guelph,Ontario,375,0.3,1.0,0.2,0.15,0.1,0.0,0.55,-8,0.42,-9,0.39,-18,0.66,-2,0.63,-8,0.2,-23,0.15,0.1
4533,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Christ the King Separate School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,230,0.1,1.0,0.1,0.05,0.2,0.0,0.55,-7,0.36,-45,0.32,-25,0.7,18,0.8,23,0.2,-10,0.3,0.0
4536,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),H J Lassaline Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,450,0.4,1.0,0.2,0.15,0.15,0.0,0.66,-24,0.82,-6,0.5,-25,0.79,5,0.87,7,0.56,-1,0.4,0.1
4537,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Holy Cross Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,LaSalle,Ontario,730,0.1,1.0,0.03,0.03,0.11,0.0,0.82,-15,0.79,-19,0.78,-19,0.9,-1,0.93,0,0.65,-10,0.07,0.0
4538,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Holy Name Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Essex,Ontario,360,0.0,1.0,0.0,0.0,0.25,0.0,0.86,12,0.76,5,0.7,8,0.95,4,0.84,-5,0.6,2,0.1,0.0
4540,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Immaculate Conception Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,250,0.6,0.95,0.4,0.4,0.3,0.0,0.72,5,0.53,-14,0.25,-19,0.35,-33,0.48,-26,0.13,-19,0.7,0.25
4541,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),L A Desmarais Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,475,0.25,1.0,0.1,0.1,0.2,0.0,0.74,1,0.74,-6,0.62,-5,0.83,6,0.83,2,0.51,-9,0.2,0.05
4542,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Notre Dame Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,465,0.25,1.0,0.1,0.1,0.2,0.0,0.82,0,0.84,14,0.63,2,0.83,-11,0.93,1,0.59,0,0.3,0.0
4543,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Our Lady of Mount Carmel Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,520,0.3,1.0,0.03,0.03,0.25,0.0,0.9,8,0.85,0,0.67,-5,0.95,2,0.94,-3,0.74,-13,0.16,0.01
4544,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Our Lady of Perpetual Help Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,285,0.2,0.95,0.1,0.15,0.2,0.0,0.68,-5,0.54,-9,0.43,-14,0.64,-17,0.73,-8,0.33,-16,0.4,0.1
4545,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Our Lady of the Annunciation Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Stoney Point,Ontario,105,0.0,1.0,0.0,0.0,0.25,0.0,0.58,-32,0.83,-17,0.67,-23,0.76,16,0.71,-9,0.43,13,0.1,0.1
4546,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Sacred Heart Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,LaSalle,Ontario,410,0.0,1.0,0.0,0.0,0.2,0.0,0.86,-6,0.81,-6,0.69,-10,0.95,10,0.98,22,0.62,6,0.1,0.0
4547,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Angela Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,330,0.4,1.0,0.2,0.25,0.25,0.0,0.55,-15,0.63,-19,0.39,-19,0.64,-17,0.5,-26,0.39,-18,0.45,0.15
4548,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Anne French Immersion Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,485,0.2,0.95,0.05,0.05,0.15,0.0,0.95,7,0.81,-9,0.59,-15,0.89,-7,0.97,3,0.74,10,0.35,0.1
4550,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Anthony Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Harrow,Ontario,200,0.0,1.0,0.0,0.0,0.25,0.0,0.84,41,0.89,32,0.79,58,0.9,9,0.95,5,0.55,7,0.1,0.0
4551,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Christopher Catholic School,Catholic,Not applicable,Elementary,English,JK-8,WINDSOR,Ontario,475,0.15,1.0,0.05,0.1,0.15,0.0,0.75,-14,0.67,-13,0.56,-15,0.77,-11,0.81,-1,0.56,5,0.3,0.0
4552,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Gabriel Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,445,0.1,1.0,0.05,0.05,0.1,0.0,0.81,2,0.76,-13,0.62,-4,0.84,-5,0.95,0,0.51,-8,0.2,0.0
4553,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St James Catholic School,Catholic,Not applicable,Elementary,English,JK-6,Windsor,Ontario,365,0.3,1.0,0.2,0.15,0.1,0.0,0.65,-3,0.53,-19,0.49,4,0.76,2,0.78,9,0.3,6,0.6,0.1
4554,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St John Vianney Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,790,0.24,0.99,0.1,0.1,0.23,0.0,0.67,-8,0.56,-19,0.42,-21,0.89,-3,0.92,2,0.66,-1,0.18,0.05
4555,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St John de Brebeuf Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Kingsville,Ontario,515,0.05,1.0,0.0,0.01,0.14,0.0,0.92,13,0.92,10,0.8,12,0.92,4,0.91,2,0.65,-3,0.13,0.13
4556,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St John the Baptist Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Belle River,Ontario,280,0.05,1.0,0.0,0.0,0.2,0.0,0.8,-7,0.8,-4,0.8,-1,0.96,10,0.89,-5,0.74,5,0.05,0.0
4558,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Joseph Catholic School,Catholic,Not applicable,Elementary,English,JK-8,River Canard,Ontario,480,0.0,1.0,0.0,0.05,0.15,0.0,0.93,-2,0.95,0,0.88,-3,1.0,14,1.0,20,0.79,20,0.1,0.0
4560,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Louis Catholic School,Catholic,Not applicable,Elementary,English,JK-6,Leamington,Ontario,495,0.2,1.0,0.1,0.1,0.2,0.0,0.58,-8,0.6,-1,0.48,-5,0.77,-14,0.83,-1,0.54,-6,0.2,0.25
4561,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Mary Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Maidstone,Ontario,235,0.0,1.0,0.0,0.0,0.25,0.0,0.72,4,0.83,4,0.78,21,0.96,12,0.96,8,0.8,32,0.1,0.05
4562,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Peter Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Tecumseh,Ontario,270,0.05,1.0,0.0,0.0,0.15,0.0,0.87,4,0.83,4,0.7,-1,0.85,-4,0.85,-9,0.67,0,0.1,0.0
4563,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Pius X Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Tecumseh,Ontario,625,0.08,1.0,0.02,0.02,0.15,0.0,0.81,-12,0.74,-18,0.66,-18,0.96,3,0.96,6,0.75,2,0.08,0.03
4564,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Rose Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,275,0.1,0.95,0.05,0.1,0.2,0.0,0.89,-11,0.81,-19,0.78,-4,0.95,0,0.92,3,0.81,-1,0.2,0.0
4565,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St Teresa of CalcuttaCatholic School,Catholic,Not applicable,Elementary,English,JK-6,Windsor,Ontario,525,0.19,1.0,0.13,0.13,0.31,0.0,0.74,7,0.73,3,0.53,2,0.83,-8,0.81,2,0.33,-3,0.38,0.07
4567,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),St William Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Emeryville,Ontario,625,0.06,1.0,0.01,0.0,0.15,0.0,0.94,-3,0.93,-2,0.87,9,0.85,-1,0.89,4,0.63,-1,0.07,0.01
4570,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),Stella Maris Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Amherstburg,Ontario,370,0.05,1.0,0.0,0.0,0.25,0.0,0.76,-5,0.71,-17,0.71,1,0.89,3,0.89,-1,0.69,-1,0.1,0.0
4571,Windsor-Essex CDSB,Cath Dist Sch Brd (E/F),W J Langlois Catholic School,Catholic,Not applicable,Elementary,English,JK-8,Windsor,Ontario,375,0.3,1.0,0.1,0.1,0.2,0.0,0.73,-8,0.73,-8,0.55,-1,0.71,0,0.73,-13,0.27,-23,0.4,0.15
4572,York CDSB,Cath Dist Sch Brd (E/F),All Saints Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Unionville,Ontario,350,0.35,1.0,0.1,0.05,0.1,0.0,0.93,20,0.93,5,0.79,14,0.89,1,0.93,-1,0.56,-17,0.2,0.0
4573,York CDSB,Cath Dist Sch Brd (E/F),Blessed Scalabrini Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Thornhill,Ontario,185,0.4,1.0,0.1,0.1,0.1,0.0,0.73,0,0.54,-19,0.38,-31,0.88,2,0.96,6,0.65,-2,0.15,0.0
4574,York CDSB,Cath Dist Sch Brd (E/F),Blessed Trinity Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Maple,Ontario,690,0.22,1.0,0.02,0.02,0.11,0.0,0.8,-2,0.65,-23,0.7,-3,0.9,19,0.91,14,0.51,9,0.11,0.04
4575,York CDSB,Cath Dist Sch Brd (E/F),Canadian Martyrs Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Newmarket,Ontario,565,0.23,1.0,0.1,0.1,0.21,0.0,0.83,14,0.67,1,0.55,7,0.89,-9,0.91,2,0.6,10,0.14,0.06
4577,York CDSB,Cath Dist Sch Brd (E/F),Christ the King Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,600,0.52,0.99,0.05,0.04,0.05,0.0,0.88,2,0.85,-1,0.88,0,0.99,2,0.99,-1,0.83,9,0.18,0.02
4578,York CDSB,Cath Dist Sch Brd (E/F),Corpus Christi Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,190,0.35,1.0,0.05,0.05,0.15,0.0,0.81,-14,0.71,-24,0.62,-33,0.95,11,0.95,1,0.59,-18,0.2,0.0
4579,York CDSB,Cath Dist Sch Brd (E/F),Divine Mercy Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Maple,Ontario,260,0.1,1.0,0.0,0.0,0.2,0.0,0.75,-5,0.71,-9,0.62,2,0.89,7,0.89,5,0.48,19,0.1,0.05
4581,York CDSB,Cath Dist Sch Brd (E/F),Father Frederick McGinn Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,510,0.18,1.0,0.03,0.04,0.14,0.0,0.74,-6,0.64,-13,0.57,-21,0.93,10,0.91,13,0.67,25,0.12,0.02
4582,York CDSB,Cath Dist Sch Brd (E/F),Father Henri J M Nouwen Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,200,0.3,0.95,0.05,0.05,0.1,0.0,0.96,10,0.83,-3,0.58,-17,0.74,-9,0.87,11,0.65,17,0.1,0.0
4583,York CDSB,Cath Dist Sch Brd (E/F),Father John Kelly Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Maple,Ontario,355,0.05,1.0,0.0,0.0,0.1,0.0,0.73,-10,0.67,-16,0.58,-7,0.79,-9,0.83,-13,0.28,-37,0.05,0.05
4585,York CDSB,Cath Dist Sch Brd (E/F),Good Shepherd Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,East Gwillimbury,Ontario,235,0.15,1.0,0.05,0.0,0.2,0.0,0.62,-17,0.67,-26,0.38,-12,0.89,27,0.86,17,0.43,24,0.1,0.0
4586,York CDSB,Cath Dist Sch Brd (E/F),Guardian Angels,Catholic,Not applicable,Elementary,English,JK-8,Vaughan,Ontario,610,0.13,1.0,0.03,0.02,0.15,0.0,0.81,1,0.75,1,0.64,-4,0.79,-16,0.85,-10,0.44,-22,0.11,0.05
4588,York CDSB,Cath Dist Sch Brd (E/F),Holy Jubilee Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Maple,Ontario,485,0.1,1.0,0.0,0.0,0.15,0.0,0.78,-1,0.86,2,0.58,-9,0.71,-14,0.86,0,0.35,3,0.1,0.05
4589,York CDSB,Cath Dist Sch Brd (E/F),Holy Name Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,King City,Ontario,570,0.05,1.0,0.0,0.0,0.06,0.0,0.83,-3,0.92,-1,0.64,-10,0.91,-2,0.95,5,0.69,13,0.09,0.0
4590,York CDSB,Cath Dist Sch Brd (E/F),Holy Spirit Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Aurora,Ontario,345,0.2,1.0,0.05,0.05,0.15,0.0,0.92,14,0.96,16,0.8,22,0.86,5,0.92,11,0.57,7,0.1,0.05
4591,York CDSB,Cath Dist Sch Brd (E/F),Immaculate Conception Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Woodbridge,Ontario,430,0.1,1.0,0.05,0.0,0.15,0.0,0.71,9,0.54,6,0.57,8,0.75,-18,0.88,1,0.35,-4,0.1,0.0
4592,York CDSB,Cath Dist Sch Brd (E/F),Light of Christ Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Aurora,Ontario,295,0.1,1.0,0.05,0.05,0.2,0.0,0.74,-11,0.63,-32,0.51,-9,0.91,-3,0.88,-3,0.39,-18,0.1,0.0
4593,York CDSB,Cath Dist Sch Brd (E/F),Notre Dame Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Newmarket,Ontario,485,0.1,1.0,0.05,0.05,0.15,0.0,0.87,1,0.77,-9,0.72,8,0.92,8,0.91,1,0.57,-9,0.15,0.05
4594,York CDSB,Cath Dist Sch Brd (E/F),Our Lady Help of Christians Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,380,0.35,1.0,0.1,0.1,0.1,0.0,0.83,2,0.83,6,0.69,3,0.87,-4,0.85,-7,0.57,-16,0.2,0.0
4596,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of Fatima Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Woodbridge,Ontario,540,0.09,1.0,0.01,0.01,0.11,0.0,0.79,-5,0.91,7,0.44,-24,0.87,-8,0.88,-7,0.48,-22,0.07,0.04
4597,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of Good Counsel Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Sharon,Ontario,420,0.1,1.0,0.05,0.1,0.2,0.0,0.66,-17,0.8,-11,0.66,-21,0.91,5,0.91,9,0.55,-13,0.05,0.05
4598,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of Grace Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Aurora,Ontario,235,0.1,1.0,0.1,0.1,0.2,0.0,0.82,-5,0.82,30,0.73,8,0.88,10,0.83,2,0.38,-1,0.15,0.0
4599,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of Hope Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,400,0.1,1.0,0.0,0.0,0.2,0.0,0.76,-3,0.76,7,0.63,-4,0.87,3,0.91,3,0.61,22,0.05,0.05
4600,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of the Annunciation Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Richmond Hill,Ontario,285,0.1,1.0,0.0,0.0,0.2,0.0,0.82,-9,0.82,-12,0.68,-17,0.8,-15,0.88,-10,0.42,-36,0.1,0.0
4603,York CDSB,Cath Dist Sch Brd (E/F),Our Lady of the Rosary Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Concord,Ontario,310,0.25,1.0,0.1,0.1,0.2,0.0,0.83,-12,0.88,-9,0.58,-34,0.76,-15,0.79,-12,0.45,-22,0.15,0.0
4604,York CDSB,Cath Dist Sch Brd (E/F),Pope Francis Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Kleinburg,Ontario,580,0.22,1.0,0.04,0.04,0.11,0.0,0.84,-6,0.86,-11,0.61,-26,0.94,-6,0.97,-3,0.69,2,0.14,0.07
4605,York CDSB,Cath Dist Sch Brd (E/F),Prince of Peace Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-6,Keswick,Ontario,250,0.1,1.0,0.05,0.0,0.25,0.0,0.82,6,0.61,13,0.48,12,0.95,17,0.89,3,0.54,29,0.2,0.0
4607,York CDSB,Cath Dist Sch Brd (E/F),San Lorenzo Ruiz Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Markham,Ontario,520,0.38,1.0,0.05,0.05,0.14,0.0,0.87,0,0.82,-6,0.76,-6,0.95,3,0.92,-5,0.68,-10,0.15,0.03
4608,York CDSB,Cath Dist Sch Brd (E/F),San Marco Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Woodbridge,Ontario,285,0.1,1.0,0.0,0.05,0.2,0.0,0.63,-8,0.68,-21,0.53,-1,0.8,1,0.83,-3,0.53,7,0.1,0.0
4609,York CDSB,Cath Dist Sch Brd (E/F),Sir Richard W Scott Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Markham,Ontario,295,0.2,1.0,0.0,0.05,0.1,0.0,0.93,4,0.93,-1,0.67,-2,1.0,12,1.0,10,0.77,12,0.15,0.05
4610,York CDSB,Cath Dist Sch Brd (E/F),St Agnes of Assisi Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Woodbridge,Ontario,370,0.25,1.0,0.0,0.05,0.1,0.0,0.9,21,0.95,40,0.76,21,0.82,2,0.78,-2,0.53,1,0.1,0.1
4611,York CDSB,Cath Dist Sch Brd (E/F),St Andrew Catholic Elementary School,Catholic,Not applicable,Elementary,English,JK-8,Woodbridge,Ontario,360,0.1,1.0,0.0,0.0,0.15,0.0,0.8,-5,0.93,4,0.73,19,0.8,-9,0.88,-3,0.42,-29,0.1,0.0
